Taste ID,인테리어 스타일,메이트 구성,우선순위,예산,Logic ID,추천 개수,KITCHEN 추천,TV 추천,LIVING 추천,평균 점수,최고 점수
595,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),27,10,10,0,0,0.596,0.600
596,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),14,10,8,2,0,0.806,0.830
597,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",49,10,0,10,0,0.580,0.580
598,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",41,10,0,10,0,0.710,0.710
599,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",24,10,0,10,0,0.570,0.570
600,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",37,10,0,10,0,0.570,0.570
601,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",48,10,10,0,0,0.720,0.720
602,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",33,10,10,0,0,0.720,0.720
603,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.720,0.720
604,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",13,10,10,0,0,0.720,0.720
605,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",25,10,10,0,0,0.650,0.650
606,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",35,10,10,0,0,0.680,0.680
607,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",19,10,10,0,0,0.830,0.830
608,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",15,10,10,0,0,0.720,0.720
609,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),28,10,10,0,0,0.644,0.650
610,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),26,10,8,2,0,0.806,0.830
611,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),38,10,10,0,0,0.596,0.600
612,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),14,10,8,2,0,0.806,0.830
613,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",34,10,0,10,0,0.560,0.560
614,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
615,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",32,10,0,10,0,0.710,0.710
616,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
617,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",12,10,10,0,0,0.680,0.680
618,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",45,10,10,0,0,0.650,0.650
619,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",1,10,10,0,0,0.720,0.720
620,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",18,10,10,0,0,0.650,0.650
621,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",42,10,10,0,0,0.650,0.650
622,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",34,10,10,0,0,0.650,0.650
623,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",40,10,10,0,0,0.720,0.720
624,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",42,10,10,0,0,0.650,0.650
625,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),29,10,10,0,0,0.644,0.650
626,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),36,10,10,0,0,0.674,0.680
627,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),44,10,10,0,0,0.596,0.600
628,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),35,10,10,0,0,0.674,0.680
629,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",46,10,0,10,0,0.560,0.560
630,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",23,10,0,10,0,0.560,0.560
631,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",39,10,0,10,0,0.580,0.580
632,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",42,10,0,10,0,0.560,0.560
633,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",39,10,10,0,0,0.680,0.680
634,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",6,10,10,0,0,0.720,0.720
635,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",17,10,10,0,0,0.720,0.720
636,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",32,10,10,0,0,0.830,0.830
637,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",47,10,10,0,0,0.680,0.680
638,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",5,10,10,0,0,0.830,0.830
639,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",25,10,10,0,0,0.650,0.650
640,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",3,10,10,0,0,0.720,0.720
641,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,500만원 미만 (실속형),36,10,10,0,0,0.674,0.680
642,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,500만원 미만 (실속형),19,10,8,2,0,0.806,0.830
643,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,500만원 미만 (실속형),27,10,10,0,0,0.596,0.600
644,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,500만원 미만 (실속형),47,10,10,0,0,0.674,0.680
645,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",45,10,0,10,0,0.560,0.560
646,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",23,10,0,10,0,0.560,0.560
647,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",6,10,0,10,0,0.570,0.570
648,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",49,10,0,10,0,0.580,0.580
649,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",11,10,10,0,0,0.830,0.830
650,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",4,10,10,0,0,0.720,0.720
651,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.720,0.720
652,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",20,10,10,0,0,0.680,0.680
653,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",5,10,10,0,0,0.830,0.830
654,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",1,10,10,0,0,0.720,0.720
655,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",14,10,10,0,0,0.830,0.830
656,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",32,10,10,0,0,0.830,0.830
657,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),15,10,10,0,0,0.596,0.600
658,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),35,10,10,0,0,0.674,0.680
659,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),24,10,10,0,0,0.596,0.600
660,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),46,10,10,0,0,0.644,0.650
661,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",14,10,0,10,0,0.710,0.710
662,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",3,10,0,10,0,0.570,0.570
663,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",44,10,0,10,0,0.570,0.570
664,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",46,10,0,10,0,0.560,0.560
665,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",37,10,10,0,0,0.720,0.720
666,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",27,10,10,0,0,0.720,0.720
667,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",38,10,10,0,0,0.720,0.720
668,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",1,10,10,0,0,0.720,0.720
669,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",9,10,10,0,0,0.650,0.650
670,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",2,10,10,0,0,0.830,0.830
671,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",15,10,10,0,0,0.720,0.720
672,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",3,10,10,0,0,0.720,0.720
673,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,500만원 미만 (실속형),13,10,10,0,0,0.596,0.600
674,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,500만원 미만 (실속형),44,10,10,0,0,0.596,0.600
675,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,500만원 미만 (실속형),11,10,8,2,0,0.806,0.830
676,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,500만원 미만 (실속형),12,10,10,0,0,0.674,0.680
677,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",21,10,0,10,0,0.560,0.560
678,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",39,10,0,10,0,0.580,0.580
679,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",25,10,0,10,0,0.560,0.560
680,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",5,10,0,10,0,0.710,0.710
681,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",21,10,10,0,0,0.650,0.650
682,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",18,10,10,0,0,0.650,0.650
683,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",46,10,10,0,0,0.650,0.650
684,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",19,10,10,0,0,0.830,0.830
685,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",44,10,10,0,0,0.720,0.720
686,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",26,10,10,0,0,0.830,0.830
687,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",50,10,10,0,0,0.650,0.650
688,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",28,10,10,0,0,0.650,0.650
689,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,500만원 미만 (실속형),38,10,10,0,0,0.596,0.600
690,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,500만원 미만 (실속형),40,10,10,0,0,0.596,0.600
691,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,500만원 미만 (실속형),26,10,8,2,0,0.806,0.830
692,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,500만원 미만 (실속형),3,10,10,0,0,0.596,0.600
693,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",26,10,0,10,0,0.710,0.710
694,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",20,10,0,10,0,0.580,0.580
695,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
696,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",10,10,0,10,0,0.710,0.710
697,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.720,0.720
698,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",1,10,10,0,0,0.720,0.720
699,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",28,10,10,0,0,0.650,0.650
700,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",38,10,10,0,0,0.720,0.720
701,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",14,10,10,0,0,0.830,0.830
702,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",2,10,10,0,0,0.830,0.830
703,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",3,10,10,0,0,0.720,0.720
704,유니크 & 팝 (Unique & Pop),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",49,10,10,0,0,0.680,0.680
705,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),50,10,10,0,0,0.644,0.650
706,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),35,10,10,0,0,0.674,0.680
707,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),32,10,8,2,0,0.806,0.830
708,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),1,10,10,0,0,0.596,0.600
709,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
710,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",21,10,0,10,0,0.560,0.560
711,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
712,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",34,10,0,10,0,0.560,0.560
713,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",10,10,10,0,0,0.830,0.830
714,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",28,10,10,0,0,0.650,0.650
715,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",30,10,10,0,0,0.830,0.830
716,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",7,10,10,0,0,0.830,0.830
717,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",45,10,10,0,0,0.650,0.650
718,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",16,10,10,0,0,0.680,0.680
719,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",13,10,10,0,0,0.720,0.720
720,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",39,10,10,0,0,0.680,0.680
721,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),38,10,10,0,0,0.596,0.600
722,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),22,10,10,0,0,0.644,0.650
723,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),43,10,10,0,0,0.674,0.680
724,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),50,10,10,0,0,0.644,0.650
725,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",17,10,0,10,0,0.570,0.570
726,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",11,10,0,10,0,0.710,0.710
727,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",50,10,0,10,0,0.560,0.560
728,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",6,10,0,10,0,0.570,0.570
729,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",26,10,10,0,0,0.830,0.830
730,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",21,10,10,0,0,0.650,0.650
731,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",11,10,10,0,0,0.830,0.830
732,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",15,10,10,0,0,0.720,0.720
733,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",36,10,10,0,0,0.680,0.680
734,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",37,10,10,0,0,0.720,0.720
735,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",40,10,10,0,0,0.720,0.720
736,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",43,10,10,0,0,0.680,0.680
737,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),20,10,10,0,0,0.674,0.680
738,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),23,10,10,0,0,0.644,0.650
739,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),28,10,10,0,0,0.644,0.650
740,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),9,10,10,0,0,0.644,0.650
741,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",50,10,0,10,0,0.560,0.560
742,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",29,10,0,10,0,0.560,0.560
743,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",18,10,0,10,0,0.560,0.560
744,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",23,10,0,10,0,0.560,0.560
745,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",11,10,10,0,0,0.830,0.830
746,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.720,0.720
