user_id,household_size,space_type,space_purpose,space_sqm,space_size_cat,style_pref,cooking_freq,laundry_pattern,media_pref,pet,budget_range,payment_pref,recommended_fridge_l,recommended_washer_kg,recommended_tv_inch,recommended_vacuum,recommended_oven,purchased_items
user_0143,2인,오피스텔,거실,29,작음,인더스트리얼,가끔,주 1회,일반 TV 시청,무,300~500만원,일시불,200,8,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기,공기청정기"
user_0144,2인,주택,거실,132,큼,모던,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,아직 잘 모름,200,8,43.0,무선청소기,전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0145,3~4인,원룸,,14,작음,모던,거의 안 함,주 1회,영화/OTT 중심,무,200~300만원,일시불,350,6,65.0,스틱,전자레인지,"냉장고,청소기"
user_0146,3~4인,기타,주방,21,작음,클래식,자주,주 1회,,무,200~300만원,혼합,350,8,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,식기세척기"
user_0147,2인,아파트,전체,67,중간,모던,자주,주 1회,영화/OTT 중심,무,200~300만원,일시불,300,8,55.0,스틱,전자레인지+인덕션,"청소기,조리기기,공기청정기"
user_0148,2인,오피스텔,전체,27,작음,클래식,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,300,9,43.0,스틱,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0149,5인 이상,주택,거실,61,중간,미니멀,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,렌탈,450,6,43.0,로봇,전자레인지,"냉장고,세탁기,TV"
user_0150,5인 이상,아파트,방,63,중간,미니멀,자주,주 1회,영화/OTT 중심,무,100만원대,일시불,450,8,50.0,스틱,컨벡션 오븐,"세탁기,TV,청소기,식기세척기"
user_0151,2인,오피스텔,전체,21,작음,모던,가끔,주 1회,영화/OTT 중심,무,100만원대,일시불,250,8,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0152,5인 이상,아파트,서재,80,큼,모던,자주,주 2~3회,일반 TV 시청,무,100만원대,렌탈,400,9,55.0,스틱,빌트인 오븐,"냉장고,세탁기"
user_0153,3~4인,원룸,,15,작음,내추럴,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,350,10,43.0,무선청소기,전자레인지,"냉장고,세탁기,건조기,TV,청소기"
user_0154,1인,주택,거실,120,큼,미니멀,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,150,8,55.0,로봇,전자레인지,"냉장고,세탁기,청소기,식기세척기"
user_0155,2인,오피스텔,방,23,작음,모던,거의 안 함,주 1회,게임 중심,무,200~300만원,혼합,300,8,65.0,로봇,전자레인지,"냉장고,TV"
user_0156,2인,아파트,기타,65,중간,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,300~500만원,혼합,250,9,55.0,스틱,전자레인지,"냉장고,세탁기,공기청정기,식기세척기"
user_0157,1인,주택,드레스룸,78,큼,미니멀,가끔,주 2~3회,,무,100만원대,일시불,150,8,,로봇,전자레인지+인덕션,세탁기
user_0158,1인,오피스텔,서재,22,작음,인더스트리얼,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,일시불,150,6,55.0,로봇,전자레인지,"청소기,식기세척기"
user_0159,2인,아파트,드레스룸,95,큼,모던,거의 안 함,매일,,무,200~300만원,일시불,200,10,,무선청소기,전자레인지,"냉장고,세탁기"
user_0160,2인,아파트,전체,106,큼,클래식,가끔,주 1회,일반 TV 시청,유,500만원 이상,일시불,300,7,55.0,스틱(펫모드),전자레인지+인덕션,"냉장고,TV,청소기,조리기기,공기청정기"
user_0161,5인 이상,아파트,서재,65,중간,내추럴,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,렌탈,400,7,50.0,스틱,전자레인지,"냉장고,세탁기,건조기,공기청정기"
user_0162,3~4인,오피스텔,거실,32,중간,내추럴,거의 안 함,주 1회,게임 중심,무,200~300만원,아직 잘 모름,400,7,65.0,로봇,전자레인지,"냉장고,TV,청소기,공기청정기"
user_0163,1인,아파트,드레스룸,74,큼,인더스트리얼,거의 안 함,주 2~3회,,무,200~300만원,일시불,180,9,,스틱,전자레인지,"냉장고,세탁기"
user_0164,3~4인,아파트,방,80,큼,인더스트리얼,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,350,8,43.0,로봇,전자레인지,"냉장고,세탁기,건조기,TV,청소기,공기청정기"
user_0165,2인,오피스텔,거실,38,중간,인더스트리얼,가끔,주 1회,게임 중심,무,300~500만원,일시불,300,6,55.0,로봇,전자레인지+인덕션,"세탁기,TV,청소기,식기세척기"
user_0166,1인,아파트,주방,48,중간,미니멀,가끔,주 2~3회,,유,200~300만원,렌탈,180,9,,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기,식기세척기"
user_0167,2인,주택,주방,124,큼,모던,거의 안 함,주 2~3회,,무,100만원대,혼합,250,9,,로봇,전자레인지,"냉장고,세탁기,청소기"
user_0168,3~4인,오피스텔,기타,33,중간,미니멀,거의 안 함,주 1회,영화/OTT 중심,유,200~300만원,일시불,400,8,50.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV,공기청정기,식기세척기"
user_0169,2인,아파트,거실,94,큼,클래식,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,300,8,55.0,무선청소기,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0170,1인,아파트,거실,65,중간,내추럴,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,일시불,180,8,55.0,무선청소기,전자레인지,"냉장고,세탁기,청소기,식기세척기"
user_0171,2인,오피스텔,방,35,중간,클래식,자주,주 2~3회,게임 중심,유,300~500만원,일시불,250,8,55.0,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0172,3~4인,아파트,기타,46,중간,모던,자주,주 2~3회,게임 중심,무,200~300만원,일시불,350,10,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0173,1인,오피스텔,방,36,중간,인더스트리얼,가끔,매일,영화/OTT 중심,무,100만원대,렌탈,150,12,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,식기세척기"
user_0174,1인,주택,서재,75,큼,모던,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,180,8,43.0,스틱,전자레인지,"냉장고,TV,청소기"
user_0175,2인,원룸,,16,작음,내추럴,자주,주 1회,일반 TV 시청,유,200~300만원,일시불,250,6,55.0,스틱(펫모드),컨벡션 오븐,"냉장고,세탁기,TV,조리기기"
user_0176,3~4인,주택,서재,93,큼,모던,거의 안 함,주 2~3회,일반 TV 시청,무,300~500만원,일시불,350,8,55.0,스틱,전자레인지,"냉장고,세탁기,TV,청소기"
user_0177,2인,아파트,전체,70,큼,모던,가끔,주 1회,일반 TV 시청,무,300~500만원,아직 잘 모름,200,7,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,식기세척기"
user_0178,3~4인,원룸,,26,작음,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,일시불,400,9,50.0,스틱,전자레인지,냉장고
user_0179,2인,아파트,기타,67,중간,미니멀,거의 안 함,주 1회,영화/OTT 중심,무,500만원 이상,혼합,200,8,55.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기,공기청정기"
user_0180,2인,아파트,드레스룸,96,큼,인더스트리얼,가끔,매일,,무,100만원대,렌탈,250,12,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0181,3~4인,오피스텔,드레스룸,26,작음,클래식,가끔,주 2~3회,,무,200~300만원,아직 잘 모름,350,10,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0182,3~4인,원룸,,23,작음,미니멀,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,350,8,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0183,3~4인,아파트,방,54,중간,모던,자주,주 2~3회,게임 중심,무,100만원대,일시불,350,8,55.0,무선청소기,전자레인지+인덕션,"냉장고,조리기기,공기청정기"
user_0184,3~4인,원룸,,21,작음,모던,자주,주 1회,일반 TV 시청,무,300~500만원,아직 잘 모름,350,6,50.0,로봇,빌트인 오븐,"냉장고,세탁기,건조기,TV,조리기기"
user_0185,2인,기타,드레스룸,61,중간,미니멀,가끔,주 1회,,무,200~300만원,아직 잘 모름,250,6,,스틱,전자레인지+인덕션,"냉장고,세탁기"
user_0186,3~4인,원룸,,23,작음,클래식,자주,주 2~3회,일반 TV 시청,무,200~300만원,일시불,400,8,55.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV"
user_0187,3~4인,아파트,주방,65,중간,내추럴,거의 안 함,주 1회,,무,500만원 이상,일시불,400,6,,스틱,전자레인지,"냉장고,세탁기,건조기,청소기,공기청정기"
user_0188,3~4인,원룸,,18,작음,인더스트리얼,가끔,주 1회,일반 TV 시청,무,200~300만원,일시불,350,6,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0189,2인,아파트,거실,74,큼,모던,가끔,주 2~3회,게임 중심,무,200~300만원,혼합,200,9,75.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0190,3~4인,주택,드레스룸,69,중간,미니멀,거의 안 함,주 2~3회,,무,500만원 이상,일시불,300,8,,무선청소기,전자레인지,"냉장고,세탁기,건조기"
user_0191,2인,아파트,주방,55,중간,내추럴,자주,주 2~3회,,무,200~300만원,일시불,250,8,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0192,1인,아파트,전체,84,큼,미니멀,가끔,주 1회,영화/OTT 중심,유,200~300만원,아직 잘 모름,150,6,55.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기,식기세척기"
user_0193,2인,주택,방,63,중간,클래식,자주,주 1회,영화/OTT 중심,무,300~500만원,아직 잘 모름,250,6,55.0,로봇,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,식기세척기"
user_0194,2인,주택,주방,59,중간,모던,가끔,주 1회,,무,200~300만원,아직 잘 모름,250,6,,로봇,전기오븐,"냉장고,세탁기,청소기,식기세척기"
user_0195,3~4인,아파트,거실,87,큼,미니멀,자주,주 2~3회,일반 TV 시청,무,200~300만원,혼합,300,8,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,공기청정기"
user_0196,3~4인,주택,기타,125,큼,미니멀,가끔,주 1회,영화/OTT 중심,무,200~300만원,아직 잘 모름,300,7,50.0,로봇,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0197,3~4인,아파트,주방,103,큼,내추럴,가끔,주 1회,,무,100만원대,아직 잘 모름,350,8,,스틱,전기오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0198,3~4인,주택,드레스룸,95,큼,모던,자주,주 2~3회,,무,300~500만원,일시불,400,10,,스틱,컨벡션 오븐,"냉장고,세탁기,청소기,식기세척기"
user_0199,1인,오피스텔,전체,23,작음,미니멀,자주,주 1회,일반 TV 시청,무,100만원대,일시불,150,6,50.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기,식기세척기"
user_0200,2인,기타,드레스룸,41,중간,내추럴,가끔,주 1회,,무,100만원대,일시불,200,6,,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0201,2인,아파트,전체,73,큼,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,렌탈,250,9,55.0,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0202,3~4인,아파트,기타,66,중간,모던,거의 안 함,매일,영화/OTT 중심,유,200~300만원,렌탈,350,10,50.0,스틱(펫모드),전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0203,1인,주택,거실,121,큼,내추럴,거의 안 함,주 1회,영화/OTT 중심,유,200~300만원,렌탈,150,8,50.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV"
user_0204,2인,아파트,서재,100,큼,미니멀,거의 안 함,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,300,8,55.0,무선청소기,전자레인지,"냉장고,세탁기,공기청정기,식기세척기"
user_0205,1인,아파트,전체,80,큼,모던,자주,주 2~3회,일반 TV 시청,무,200~300만원,아직 잘 모름,150,9,50.0,로봇,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0206,3~4인,주택,기타,85,큼,클래식,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,350,7,55.0,로봇,전자레인지,"냉장고,세탁기,TV"
user_0207,1인,원룸,,22,작음,클래식,자주,주 2~3회,영화/OTT 중심,무,300~500만원,렌탈,180,8,55.0,무선청소기,컨벡션 오븐,"냉장고,세탁기,TV,청소기"
user_0208,2인,아파트,드레스룸,74,큼,인더스트리얼,자주,주 1회,,무,500만원 이상,렌탈,300,6,,로봇,빌트인 오븐,"냉장고,세탁기,조리기기,공기청정기,식기세척기"
user_0209,3~4인,아파트,기타,55,중간,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,400,9,55.0,스틱,전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0210,1인,아파트,서재,30,중간,클래식,자주,주 2~3회,일반 TV 시청,무,200~300만원,혼합,150,10,50.0,로봇,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0211,3~4인,아파트,거실,55,중간,클래식,자주,주 2~3회,영화/OTT 중심,무,100만원대,일시불,400,8,65.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV,조리기기,공기청정기,식기세척기"
user_0212,3~4인,원룸,,22,작음,미니멀,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,350,6,55.0,스틱,전기오븐,"냉장고,세탁기"
user_0213,3~4인,오피스텔,드레스룸,23,작음,모던,거의 안 함,주 1회,,무,200~300만원,일시불,300,7,,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0214,1인,아파트,전체,66,중간,모던,거의 안 함,주 2~3회,게임 중심,무,200~300만원,혼합,200,9,65.0,로봇,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0215,1인,아파트,서재,72,큼,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,렌탈,150,8,65.0,스틱,전자레인지,"냉장고,세탁기"
user_0216,2인,아파트,거실,83,큼,내추럴,자주,주 2~3회,영화/OTT 중심,무,100만원대,렌탈,300,9,55.0,로봇,컨벡션 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기,식기세척기"
user_0217,3~4인,아파트,드레스룸,87,큼,미니멀,거의 안 함,주 2~3회,,무,100만원대,일시불,400,10,,스틱,전자레인지,"세탁기,청소기,공기청정기,식기세척기"
user_0218,1인,원룸,,17,작음,미니멀,가끔,매일,영화/OTT 중심,무,100만원대,일시불,200,12,65.0,로봇,전자레인지+인덕션,"세탁기,식기세척기"
user_0219,1인,아파트,주방,47,중간,미니멀,거의 안 함,주 1회,,무,300~500만원,혼합,150,7,,스틱,전자레인지,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0220,1인,아파트,드레스룸,94,큼,클래식,가끔,주 2~3회,,무,200~300만원,일시불,180,9,,로봇,전자레인지+인덕션,"세탁기,조리기기,공기청정기"
user_0221,1인,원룸,,21,작음,클래식,가끔,주 2~3회,일반 TV 시청,무,300~500만원,일시불,150,9,43.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0222,1인,아파트,전체,69,중간,인더스트리얼,가끔,주 2~3회,게임 중심,무,100만원대,일시불,150,10,65.0,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기,공기청정기"
user_0223,2인,주택,서재,60,중간,모던,가끔,주 1회,게임 중심,무,300~500만원,혼합,250,7,55.0,스틱,전자레인지+인덕션,"세탁기,TV,청소기,조리기기"
user_0224,2인,아파트,거실,47,중간,미니멀,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,아직 잘 모름,250,6,43.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기"
user_0225,3~4인,아파트,서재,72,큼,모던,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,400,8,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0226,2인,아파트,드레스룸,71,큼,인더스트리얼,자주,주 1회,,유,200~300만원,일시불,200,8,,스틱(펫모드),빌트인 오븐,"세탁기,청소기,공기청정기"
user_0227,1인,오피스텔,방,42,중간,인더스트리얼,가끔,주 2~3회,일반 TV 시청,무,200~300만원,렌탈,150,8,50.0,무선청소기,전기오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0228,1인,오피스텔,주방,36,중간,미니멀,가끔,주 2~3회,,무,500만원 이상,일시불,200,10,,스틱,전기오븐,"냉장고,조리기기,식기세척기"
user_0229,1인,원룸,,18,작음,내추럴,자주,주 1회,게임 중심,무,300~500만원,일시불,150,6,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0230,1인,주택,거실,100,큼,내추럴,가끔,주 2~3회,일반 TV 시청,무,200~300만원,일시불,150,8,50.0,스틱,전기오븐,"냉장고,세탁기,TV,조리기기"
user_0231,2인,오피스텔,주방,25,작음,내추럴,자주,주 2~3회,,무,500만원 이상,아직 잘 모름,200,9,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
